country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ITA,98.44581,103.70675,100.68488,102.283,103.76912,101.09646,100.7349,100.87539,101.33304,99.23266,100.39777,98.6051,97.98937,97.59953,96.3092,,
JAM,90.40989,91.02478,,,,,,,,,,,85.63393,87.13671,80.00986,79.2645,
JOR,98.78271,93.60958,91.4509,90.02396,88.028,86.97338,,82.08024,78.39177,76.64738,74.22933,,,79.07172,83.68083,79.66851,
KAZ,102.30264,99.53899,102.69685,102.30469,106.78768,114.24872,107.26661,107.02851,111.61112,112.46132,110.89746,111.12413,112.2633,107.41734,108.60426,100.51496,105.97676
KEN,,105.69607,97.73954,,,,,,,,,94.67114,93.21079,92.29409,,,
KGZ,101.85292,97.43249,95.66627,101.3546,101.31568,100.91843,100.20316,103.81505,103.83629,110.81877,105.91441,104.45291,105.84701,107.33332,111.38796,105.47514,
KHM,147.63218,145.28839,133.08948,136.56202,142.9549,127.55481,135.06722,138.02249,127.43042,124.33644,139.42104,107.35593,116.3206,114.11798,102.69142,102.31129,
KIR,125.31539,119.17476,122.27488,121.29704,111.43818,113.38724,,,,,,108.34575,104.86061,102.72918,102.45787,,
KNA,108.41121,105.5814,105.12821,,104.33735,92.46231,109.78836,102.76243,101.69014,110.51136,116.47727,101.97183,112.60504,99.71831,,,
KOR,99.32011,103.37145,101.72506,102.69499,108.5631,101.63585,93.76099,100.50853,99.96592,93.62416,96.9974,106.17714,100.38361,95.72719,100.49628,,
KWT,104.4749,100.67345,96.08713,95.1303,98.87293,99.38278,,104.89403,110.83586,109.70887,104.73319,,,96.96385,92.78446,93.36705,
LAO,111.81505,111.77796,113.30469,117.03387,122.92919,122.28955,124.22322,124.48839,118.02825,117.94257,121.23642,116.14959,105.89164,101.68772,101.73995,100.13518,
LBR,,,,,,111.53899,130.81876,,126.64214,,,123.11869,,93.67243,99.31144,,
LCA,96.63342,90.42146,95.73211,101.15725,99.22151,,,,,,,,,103.40909,97.82197,106.84803,
LIE,104.12844,90.90909,83.84279,100.48309,105.55556,106.18557,129.41176,96.31579,135.36585,114.73684,95.91837,112.63736,88.50575,104.90798,98.89503,,
LKA,97.30427,,97.33287,98.21635,98.3652,,,96.41442,96.14561,99.43727,100.81022,100.28523,97.13339,95.42353,98.47097,,
LSO,114.84516,120.32108,112.3577,114.27472,108.49514,107.3682,110.97132,108.44454,108.99542,112.92871,107.64778,110.6545,114.23192,111.9474,113.81404,,
LTU,102.98222,105.0894,98.4352,98.82158,99.50102,97.14897,100.35692,100.2762,101.0003,101.10522,101.61055,100.73322,102.61117,102.85797,103.98166,,
LUX,,101.0989,101.45752,99.50302,98.26118,99.89362,,98.58956,96.18614,97.83444,99.33867,104.36288,101.61457,102.34534,105.08701,,
LVA,103.36821,101.7747,102.51832,99.59165,100.61532,99.34477,101.01768,102.50453,97.77103,98.69161,99.07029,98.48306,99.04,98.55765,99.32432,,
MAC,93.83662,89.30793,90.63281,94.41216,91.90613,89.41176,86.6342,83.90546,87.69319,94.38518,97.51848,101.06641,96.42384,95.0487,93.60421,95.57895,
MAR,99.06718,98.99157,102.03403,101.92759,113.90391,104.60513,104.23472,104.86222,104.13425,101.72927,102.02224,103.45985,103.2024,106.66928,108.88515,110.76597,
MDA,100.41223,100.17513,90.09973,97.25328,95.64376,93.37823,93.30342,96.52381,96.581,95.33727,94.99753,94.15535,93.64376,92.51582,93.87798,91.7212,
MDG,146.99959,164.10582,175.78028,172.98439,164.5628,171.77599,181.96066,177.64614,177.08937,175.53089,176.43668,183.25005,179.00194,174.38404,,157.18468,
MDV,105.00768,104.15593,105.55182,101.44112,106.73707,102.91153,95.93067,,,,,,104.52276,106.3866,98.55032,,
MEX,107.14847,104.00151,104.42844,104.38595,111.32536,113.9784,114.16473,106.92989,105.341,104.54234,104.4987,105.66906,106.85436,105.90682,105.36228,,
MHL,127.12477,,127.77778,118.46381,102.94944,98.51552,95.01966,,94.3734,,,,,85.82781,,,
MKD,91.19245,91.7136,93.37482,92.78107,91.01044,,91.5766,93.72242,,90.33537,92.1515,93.26584,98.21132,,104.65853,,
MLI,61.62417,64.34855,65.11567,73.02026,74.46418,77.34608,74.45266,75.43333,76.69052,64.65923,65.99924,60.09068,62.36122,62.6848,76.13225,,
MLT,97.14772,98.21117,96.7553,105.03056,97.12055,96.04863,100.0,102.53917,104.13451,101.53005,100.42804,107.70031,108.46856,107.0035,109.03704,,
MMR,127.29968,117.28516,110.9749,110.42817,,114.41145,114.3795,112.62329,,,,,,,130.57755,,
MNE,115.42264,109.63705,124.69605,128.28593,124.41169,122.23091,102.07567,98.64901,96.97294,93.78349,,,99.23077,101.00983,102.46121,88.65979,
MNG,120.44856,119.62524,,119.43885,124.98536,135.67874,142.93417,112.67383,103.38019,99.33598,96.02076,105.63749,108.92806,107.95151,97.16407,99.92116,
MOZ,,122.11487,137.43416,136.9728,149.28431,150.74798,150.59395,154.47892,150.63333,151.47678,155.00566,155.30067,155.70223,158.11472,155.56134,168.83101,
MRT,105.61892,108.8591,117.77568,120.3525,111.52116,115.45156,109.39693,103.80879,107.15704,111.87237,110.36175,119.81354,130.34823,109.18222,106.75678,106.27895,
MUS,96.71261,98.45267,104.11152,104.51866,101.78222,102.10447,99.11284,102.18767,102.86862,99.23335,104.59408,104.8745,101.16438,104.36322,102.43263,103.23446,
MWI,,190.26056,168.52457,167.62244,156.30648,156.91863,154.60388,160.68342,158.38304,161.55706,169.04794,158.12517,,,142.89804,130.12668,
MYS,97.78209,98.84045,95.29378,95.57988,99.93458,95.19709,96.88382,97.02325,99.91674,102.12854,105.76881,106.77904,105.18468,109.6852,106.20437,,
NAM,109.33083,100.90118,107.80721,102.85549,,103.65459,103.41,105.38564,,113.37428,114.03369,,,,112.8277,113.9191,
NER,48.45011,51.65912,51.60806,56.27556,54.7834,66.79259,76.04651,84.27628,81.98623,79.95321,78.82232,76.98028,80.93209,81.07019,81.54998,71.34851,
NGA,107.10919,105.45035,103.20358,101.4915,96.4813,83.75061,88.18033,80.41238,,,,,,,,,
NIC,144.68183,147.30669,152.0307,171.33161,167.58572,152.6195,,139.73772,,,,,,,,,
NOR,99.83145,98.76896,97.42661,99.5404,100.10552,98.2813,97.84155,100.29117,101.40879,100.95814,102.25285,99.63937,100.6487,101.54925,100.52425,,
NPL,107.37018,109.26277,106.0572,154.27051,140.88559,133.85408,160.49297,172.44989,188.21913,172.85867,172.17006,164.19718,161.83971,151.47798,148.4223,,147.53251
NRU,,,,91.37931,,,,,,88.7931,,109.7561,,132.55814,,,
NZL,,,,,,,,,,,102.93654,97.18319,99.41205,99.13286,98.77729,,
OMN,84.86923,,,,,,105.02727,,107.75972,110.73911,104.25441,104.67191,105.60652,106.80659,104.59137,101.85808,
PAK,,,95.29672,90.59376,95.86605,98.0539,95.61974,94.57608,88.76197,90.58567,90.14781,96.56332,97.29933,106.60749,105.51696,107.25756,
PAN,,113.35684,105.07343,110.31583,109.85447,103.142,100.3571,98.80584,97.08677,94.74717,96.16002,96.4815,98.5736,,91.38835,,
PER,111.28645,108.70243,109.19454,106.58259,107.20611,103.47269,104.2231,108.39759,106.53898,90.82313,92.76163,90.58269,95.78406,101.5537,101.50654,105.57009,
PHL,122.30802,119.78774,119.65836,113.54878,118.73274,123.53693,125.3896,,,,,114.17712,109.54965,101.32213,93.47241,,
PLW,,,,,,,,,,,100.0,99.17355,,,,,
PNG,30.85711,29.07249,28.86128,28.17442,,,,,,129.75211,,,,124.30061,,,
POL,,,,,,,97.2251,99.54394,101.37761,,96.03764,96.10778,,,,,
PRI,,,,,,,,,,,94.51309,94.07845,89.19079,,,,
PRK,,,,,,,103.59319,,,,,,96.56445,,,91.75768,
PRT,,110.03238,109.34294,111.99838,111.81484,104.38209,104.50261,,,,,,,,,,
PRY,113.96529,114.36968,110.49145,105.32849,102.49202,103.10626,106.11966,103.44267,102.07206,98.16216,,,,,,,
PSE,85.09864,82.65826,85.01272,86.05428,89.23738,88.20721,89.93909,91.97928,95.72947,97.11124,95.77827,96.58069,97.85043,97.87042,96.89744,101.23374,
QAT,110.34549,102.04797,107.0773,104.79372,109.33764,108.27967,112.30813,106.53595,107.66464,104.67618,99.92746,103.75703,110.96631,108.48773,108.45184,107.90628,
ROU,108.27278,128.31809,99.58496,99.37984,100.5401,101.6957,98.86597,97.0632,98.0254,99.20688,,90.9605,87.63425,86.85583,86.7909,,
RUS,,,,,,,,,,,,95.90063,102.35845,106.98624,101.81766,,
RWA,171.25621,191.6261,,210.42774,209.39057,211.87704,194.98245,192.02099,200.10926,191.69752,175.28191,157.35254,140.96206,130.30447,109.23414,123.6125,
SAU,,,97.64427,,103.92913,107.32072,108.46535,109.54839,106.52565,109.11705,113.26382,116.77298,106.49206,98.15145,96.92008,92.12807,
SDN,,,,,,,,71.18319,,74.04961,75.7427,76.68644,77.691,81.71769,83.98077,,
SEN,88.30308,91.74041,92.00184,97.62414,102.00957,101.20569,101.06178,102.7799,105.42257,104.54931,99.92462,103.00984,102.1901,102.24062,104.0423,100.22302,
SGP,,,,,,,,,,,,,,101.83496,101.12881,,
SLB,,,,,,,,,118.62174,117.03865,123.32042,,,113.42249,115.63992,107.93012,
SLE,,,,,,,,,111.25786,142.78561,148.5456,,152.85223,166.57939,178.58506,175.71398,
SLV,133.80461,135.79244,131.946,123.62298,117.31089,115.71048,112.43613,107.78468,104.3744,103.96026,99.66834,97.59154,99.68374,99.50653,95.99465,95.21859,
SMR,,,,,,125.19685,98.47328,104.44444,110.07194,85.10638,,,,,,116.0,
SRB,,,,,98.29128,100.47139,94.45374,91.59798,102.69585,101.3232,99.00064,100.9533,100.77957,99.24494,99.01846,99.67687,
SSD,,,,,,,,,97.87474,,,,82.02901,,,,
STP,105.19863,107.33461,108.42252,,101.21695,101.45278,,99.8881,87.08394,93.71025,93.59777,96.79642,97.02767,96.48292,92.33344,,
SUR,,,93.57311,102.44769,95.85893,102.18211,102.37954,97.30533,92.91948,90.27199,94.48866,98.68369,103.03757,102.19824,95.43825,92.78207,
SVK,93.53854,95.80218,99.23812,102.44454,103.47201,99.47762,95.92625,95.99412,99.05851,98.68719,95.49136,94.84022,94.11637,95.28587,98.29419,,
SVN,118.81525,142.90926,97.61084,97.46469,102.3153,99.4271,100.0,98.263,101.38969,98.45948,100.34331,99.91779,104.74215,100.05766,101.5864,,
SWE,92.87294,92.7567,94.29928,99.37996,102.68182,105.72825,102.98666,103.70355,101.1515,101.13271,99.14789,100.76608,100.10301,100.02996,101.72629,,
SWZ,103.34572,112.79634,108.18934,115.08266,111.6159,,104.14687,120.93391,104.64473,103.30573,99.36527,100.63189,95.55273,91.17608,94.86866,,
SXM,,,,,,,,,,122.62443,,125.0,,,,,
SYC,99.7151,94.44444,99.25484,,110.43219,106.13772,104.38066,109.69231,114.82602,112.48164,107.51773,103.29218,102.27273,98.0315,101.03761,104.63918,
SYR,116.58717,114.28884,115.09289,113.09375,109.94987,110.26379,109.69469,113.23698,119.21045,121.59542,82.38071,,,,,,
TCD,69.70002,79.34019,74.18105,77.18356,,,88.82191,95.53364,103.91153,108.61605,113.99207,,93.27371,97.14689,,,
TGO,95.52883,93.19128,98.42791,107.06721,101.19872,102.68726,131.17962,131.17466,122.6292,127.15154,128.01048,131.30621,130.25681,139.10026,141.11082,139.77626,
THA,,,95.11003,,,,,,,,,,93.7864,96.76357,96.12859,96.75865,
TJK,103.99172,,,,,,95.81227,99.99004,96.91858,99.26191,94.96422,94.23494,96.20859,101.59006,104.66905,,
TLS,,,117.97162,,,140.00262,134.02167,140.5848,117.05398,105.93863,111.40889,115.86514,111.2311,102.07329,,87.46336,
TON,,106.46726,107.30924,107.34238,,,,,,104.77733,111.33168,,,,,,
TTO,95.16038,93.01224,95.74219,,99.22708,97.67736,99.40443,99.879,,,,,,,,,
TUN,94.98282,97.35761,101.09284,99.24145,100.95276,103.30432,104.98062,107.99499,108.08575,111.04132,110.56596,114.52045,117.85632,108.0593,109.53721,105.9685,
TUR,,97.51967,99.3202,99.55658,101.64584,99.2899,92.90032,102.05109,100.08062,100.85146,,100.45807,92.443,89.66939,94.64087,,
TUV,105.66038,107.40741,90.0,102.67857,,,,,,,,102.43902,109.67742,86.50794,,82.8125,
TZA,,112.63834,109.49444,104.67016,107.57238,,100.40927,96.63843,,84.57228,91.48173,100.3818,,121.75947,115.77942,109.84277,
UGA,184.39692,170.03402,156.77235,150.94327,155.30817,162.57087,160.99496,159.15279,146.73782,145.32727,142.34501,151.49765,140.58524,139.07191,139.60418,,
UKR,107.0043,102.23647,99.42469,95.63731,97.06129,98.22193,99.19068,104.86975,105.36214,99.77373,101.53828,99.65673,,,,,
URY,110.29462,105.55791,103.2464,105.00794,103.81869,102.77384,106.42326,100.10342,100.75008,97.00744,100.78044,99.37571,99.86354,100.55556,,,
USA,,,106.78762,,,,,101.43102,103.04991,97.39879,99.4304,101.98587,103.87874,,,,
UZB,99.95094,95.99818,95.16132,92.13594,91.54084,92.24191,92.8366,95.08067,94.23476,97.87393,97.46601,98.61967,102.83542,105.47025,104.90764,100.35815,
VCT,98.05556,88.18526,,,103.17949,104.60879,,107.67414,,117.67554,107.77512,117.15976,115.91449,108.83436,108.58896,111.58537,
VEN,100.27691,98.98749,97.31243,99.08535,104.02559,100.75036,97.93186,97.66326,95.7717,96.64716,96.6633,98.58174,98.2756,96.40458,94.88917,,
VGB,98.36066,96.17486,108.10811,106.87831,120.94241,,114.57286,,104.78469,124.13793,114.58333,144.13408,146.10778,141.13924,150.0,,
VNM,98.68576,100.7935,,,,,,,,,108.15997,109.30626,108.90526,117.40137,,116.97477,
VUT,,120.22018,,,112.79279,117.63643,109.08763,134.1533,,,105.78487,,,,,,
WSM,,,,,105.42535,,104.84147,124.57192,107.41211,107.62536,,108.39188,100.94589,105.15858,117.07031,115.98394,
YEM,93.1977,99.86796,107.46274,,,103.90579,,102.5109,,104.51232,112.75176,,,98.88711,,,
ZAF,118.59831,118.81067,116.27138,,,,93.91778,96.14252,102.24839,98.88319,98.14429,95.15889,96.36079,90.97109,99.79815,,
ZMB,,107.76595,124.09778,118.19609,119.99206,120.74193,111.83428,106.4194,112.91363,115.65201,109.74868,107.45266,103.2923,102.01713,110.00865,,
ZWE,126.8479,,,,,,,,,114.39612,105.84945,,,,,,
