country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
PAN,100.17,95.69,95.87,103.73,108.81,104.17,90.75,94.39,94.01,92.86,96.93,99.47,98.44,102.09,104.95,109.94,118.42,126.08,129.48,130.95
PER,65.46,64.91,68.34,73.75,74.3,80.84,81.13,85.24,87.64,92.78,94.97,97.97,98.85,103.18,102.64,112.31,114.67,118.61,125.0,130.74
PHL,79.44,82.15,83.66,86.14,90.94,95.37,94.51,92.49,96.89,100.4,99.79,102.04,100.38,97.58,103.23,102.8,101.81,102.93,105.11,103.98
PNG,74.18,74.48,77.36,77.08,83.94,85.42,86.66,86.41,91.48,89.78,92.59,99.8,99.79,100.41,100.18,101.18,100.99,97.48,98.77,99.03
POL,87.46,102.06,89.34,81.17,90.34,95.01,99.11,88.29,92.25,96.53,95.65,105.29,92.36,102.35,103.14,93.26,90.07,107.75,107.9,110.01
PRI,122.83,132.54,107.01,112.23,112.92,114.21,114.61,117.19,115.66,150.92,112.56,90.89,101.89,107.22,107.43,105.79,109.01,108.12,107.54,107.53
PRK,99.76,101.47,103.68,102.55,94.02,101.56,99.82,99.84,100.45,103.43,105.57,104.06,98.36,97.58,93.93,90.72,102.42,93.99,93.76,92.58
PRT,87.58,95.95,83.08,90.75,82.07,84.42,90.42,93.19,86.53,86.39,93.63,92.88,111.68,95.44,116.61,102.05,118.31,110.11,144.08,113.88
PRY,55.9,57.57,55.58,57.0,72.19,67.93,53.3,82.05,87.34,59.54,96.45,98.79,99.68,101.53,109.45,111.5,101.14,118.78,108.94,74.78
PSE,127.49,150.41,134.29,150.41,128.41,143.32,123.86,98.5,109.87,122.25,124.85,101.93,84.78,113.29,114.9,126.82,129.95,124.13,117.31,116.75
PYF,97.79,97.86,107.61,106.01,107.11,103.96,95.65,99.28,101.32,101.51,100.47,101.11,97.92,100.97,101.15,102.16,101.91,102.02,102.15,102.19
QAT,55.26,59.7,63.12,77.12,87.23,80.74,76.93,82.6,80.57,81.38,103.02,99.22,100.26,100.52,101.36,122.73,128.78,138.06,148.93,153.35
ROU,86.75,112.86,90.81,89.56,59.0,88.13,84.5,88.0,103.25,71.25,101.65,104.98,94.2,100.82,123.9,132.87,123.84,87.26,115.92,85.41
RUS,66.43,71.84,74.27,75.18,76.14,89.6,85.59,61.74,92.21,77.79,90.73,96.88,99.62,103.5,110.11,103.6,111.52,112.78,111.37,133.67
RWA,82.32,81.56,87.58,89.97,90.48,91.71,104.07,99.14,106.37,116.62,120.93,97.24,100.32,102.45,106.03,111.58,114.9,116.33,122.56,123.19
SAU,127.48,138.67,139.66,140.02,139.36,136.13,125.94,121.65,122.55,119.44,120.1,84.55,105.05,110.39,136.79,138.35,152.11,181.73,174.15,182.29
SDN,,,,,,,,,,69.56,91.93,106.91,85.38,107.7,103.42,130.94,122.21,128.05,116.62,126.22
