country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
HUN,99.20374,96.67787,98.50044,99.56893,100.35951,103.74469,102.15082,100.27286,98.3111,99.21072,100.6593,107.00151,100.02012,96.88425,97.65857,,
IDN,112.64874,111.57071,114.23815,114.59352,117.87028,112.24142,112.09505,111.80126,112.16668,102.76898,103.91812,105.05587,107.12722,106.12483,105.69306,104.42266,
IND,124.74376,127.48621,129.29882,130.03336,127.99848,124.33013,110.8334,115.64717,107.59492,,103.53445,98.81806,100.47492,102.89682,99.94738,101.22126,
IRL,100.66302,98.43234,96.20624,98.38905,100.89029,99.71258,102.23013,101.5399,100.7192,,98.89281,98.66961,95.93483,97.61698,94.13985,,
IRN,105.83935,102.51416,100.53878,104.76601,105.0858,101.1279,103.30866,101.08804,103.47201,105.05441,107.51626,105.61083,103.21832,104.92531,105.378,,
IRQ,,113.32937,,,111.12659,,,,,,,,,,,,
ISL,97.75959,96.65775,99.67697,97.63928,103.53391,101.38293,97.54485,98.51232,100.36647,98.83408,98.34061,98.21504,99.04525,101.35246,100.9009,,
ISR,100.04396,102.87356,98.58688,97.39087,102.54399,98.7593,99.44316,105.87888,101.2859,102.97878,99.8471,99.16013,103.66692,,102.8337,,
ITA,100.14586,104.32315,103.22966,104.15986,105.83762,102.28558,101.47222,101.80443,102.33638,100.71456,101.07765,99.07642,98.58318,97.89499,96.90225,,
JAM,91.68773,91.98297,,,,,,,,,,,84.82881,86.33927,81.51242,79.40949,
JOR,98.11775,92.93339,91.0109,88.37399,86.98533,88.0762,,83.67208,80.36205,76.37013,75.41065,,,80.51313,85.86211,82.23052,
KAZ,101.64634,99.33085,102.77929,103.38811,107.46658,115.08496,106.80267,106.42151,111.33904,112.53359,110.52026,111.01029,111.53909,107.78096,106.61771,98.34189,102.56649
KEN,,110.80748,101.80374,,,,,,,,,97.81846,96.93269,95.79838,,,
KGZ,104.15766,100.045,98.77122,102.94146,101.31407,101.90526,100.45037,104.91601,105.49651,113.54427,107.08787,106.22879,106.53867,108.9027,111.54962,106.51598,
KHM,160.95376,156.10541,141.48163,145.4704,152.43345,135.88682,144.58445,140.37076,137.08534,133.72505,154.49328,109.46877,120.53922,118.39729,108.49572,106.72996,
KIR,122.15036,115.29968,124.88372,117.4355,110.13788,113.87234,,,,,,109.94953,101.65517,102.01072,101.92053,,
KNA,112.67606,120.73171,116.45885,,106.10687,95.84416,103.19149,97.55435,103.57143,110.02786,98.31461,106.49718,115.625,110.54131,,,
KOR,99.90834,102.03756,102.64512,103.74721,109.95837,101.53496,93.92615,99.32233,98.90696,93.00723,96.75801,105.7613,100.41508,96.08182,101.36548,,
KWT,93.59368,96.87661,96.55449,100.19842,103.19602,103.45711,,105.65559,112.88621,107.05577,102.74359,,,93.56715,90.61226,86.22486,
LAO,126.06317,122.3333,124.46252,127.49676,132.84512,133.48114,132.86712,131.70062,123.61829,124.63751,126.66517,121.8791,109.32082,106.64751,104.56596,104.263,
LBR,,,,,,119.69125,143.72662,,135.6036,,,131.92716,,93.2191,99.6747,,
LCA,101.34804,96.32911,98.42313,99.04437,105.10638,,,,,,,,,101.28676,98.25207,98.63014,
LIE,105.17241,95.0,88.88889,91.89189,107.02703,125.11848,117.07317,126.42487,117.83784,120.81218,116.23037,101.08108,100.0,104.08163,91.02564,,
LKA,97.73074,,97.49566,99.09027,99.26789,,,98.5482,99.3439,101.52329,102.7541,102.00132,98.22881,96.70085,99.09067,,
LSO,123.28169,133.78528,120.77944,122.83243,116.96627,112.91,121.75858,119.60546,119.44107,122.36384,117.57802,121.50235,126.17882,125.43648,125.60992,,
LTU,102.79321,105.81154,99.24925,100.56463,99.67215,99.55574,100.96044,101.15863,101.21144,100.92404,101.5397,101.51953,102.7906,103.32898,103.51317,,
